"stockId","brand","modelNumber","serialNumber","condition","boxIncluded","papersIncluded","notes","wholesalePriceUSD","paperDate","dialType","braceletType","braceletLinkCount","primaryImage","image2","image3","image4","image5","enableOffers","enableOrders","minimumOffer","shippingMethod","paymentMethod"
"18665","Rolex","126613LB","62Y920Z5","Pre-owned","true","true","","18500","2020","Non-Numeric Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-submariner-126613lb-19103.jpg","","","","","false","false","","",""
"18666","Rolex","126333","1C2308L7","Pre-owned","false","false","","16500","2011-Present","Roman Numerals","Jubilee","","https://swissmadecorp.com/images/rolex-datejust-41mm-126333-18k-yellow-goldstainless-steel-mens-watch-77578.jpg","","","","","false","false","","",""
"18668","Rolex","16610","D305991","Pre-owned","true","true","","11000","2005","Non-Numeric Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-submariner-40mm-16610-stainless-steel-mens-watch-YKRlzUSZfO.jpg","","","","","false","false","","",""
"18669","Rolex","18038","8992756","Pre-owned","false","false","","19500","","Non-Numeric Hour Marks","President","","https://swissmadecorp.com/images/rolex-day-date-18238-14777.jpg","","","","","false","false","","",""
"18670","Rolex","16613","E948404","Pre-owned","false","false","","11500","1990","No Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-submariner-40mm-16613-18k-yellow-goldstainless-steel-mens-watch-TZiMISCN1O.jpg","","","","","false","false","","",""
"18672","Cartier"," WSSA0061","4075239039EY","Pre-owned","false","true","","7800","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-santos-de-cartier-35x41mm-wssa0061-stainless-steel-unisex-watch-WAufElhcqU.jpg","https://swissmadecorp.com/images/cartier-santos-de-cartier-35x41mm-wssa0061-stainless-steel-unisex-watch-Y1fYWWGImj.jpg","","","","false","false","","",""
"18677","Cartier","WE902080","3753538504WX","Pre-owned","false","true","","8550","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-we902080-72171.jpg","","","","","false","false","","",""
"18679","Van Cleef & Arpels","257274","HH67208","Pre-owned","false","false","","18800","","No Hour Marks","Satin","","https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-h45534-88754.jpg","","","","","false","false","","",""
"18681","Van Cleef & Arpels","VCARM95100","HH29063","Pre-owned","false","false","","15000","","Non-Numeric Hour Marks","Leather","","https://swissmadecorp.com/images/van-cleef-arpels-charms-hh41429-32226.jpg","","","","","false","false","","",""
"18682","Van Cleef & Arpels","357274","HH45798","Pre-owned","false","false","","17500","","No Hour Marks","Satin","","https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-40mmx40mm-hh45778-18k-white-gold-womens-watch-8ZPZC1o5zI.jpg","","","","","false","false","","",""
"18683","Cartier","WE600251","2836135504MX","Pre-owned","false","false","","10500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-la-dona-28x285mm-we600251-18k-rose-gold-womens-watch-qLnsD6ARv4.jpg","","","","","false","false","","",""
"18684","Patek Philippe","5119J-001","3570981/4471475","Pre-owned","false","false","","16600","","Roman Numerals","Leather","","https://swissmadecorp.com/images/patek-philippe-calatrava-36mm-5119r-18k-rose-gold-mens-watch-78725.jpg","","","","","false","false","","",""
"18686","Cartier","W6920070","3489508184SX","Pre-owned","false","false","","6500","","Non-Numeric Hour Marks","18K Rose Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-w6920033-12021.jpg","","","","","false","false","","",""
"18688","Cartier","W69002Z2","3007115460QX","Pre-owned","false","false","","17000","","Roman Numerals","18K Rose Gold","","https://swissmadecorp.com/images/cartier-ballon-bleu-w69002z2-19923.jpg","","","","","false","false","","",""
"18691","Vacheron Constantin","25515/000R","1265161","Pre-owned","false","false","","11500","","Roman Numerals","18K Rose Gold","","https://swissmadecorp.com/images/vacheron-constantin-1972-21mmx37mm-25515000r-18k-rose-gold-womens-watch-J14WbKRYdW.jpg","","","","","false","false","","",""
"18694","Cartier","WA5049W9","264418217CE","Pre-owned","false","false","","24500","","Roman Numerals","18K White Gold","","https://swissmadecorp.com/images/cartier-tortue-28mmx26mm-wa5049w9-18k-white-gold-womens-watch-x9K3Ch2OiW.jpg","","","","","false","false","","",""
"18695","Cartier","W69007Z3","3009325832SX","Pre-owned","false","false","","5500","","Roman Numerals","18K Yellow Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-w69007z3-38780.jpg","","","","","false","false","","",""
"18696","Cartier","WJBB0010","3927452835XX","Pre-owned","false","false","","7850","","Non-Numeric Hour Marks","Leather","","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-wjbb0010-18k-rose-gold-womens-watch-c3V1X4Gmue.jpg","","","","","false","false","","",""
"18697","Cartier","WG600007"," 311676447RX","Pre-owned","false","false","","10500","","Roman Numerals","Satin","","https://swissmadecorp.com/images/cartier-captive-27mm-wg600007-18k-rose-gold-womens-watch-2UQnQzL2Nb.jpg","","","","","false","false","","",""
"18698","Van Cleef & Arpels","VCARO30200","HH45360","Pre-owned","false","false","","17500","","No Hour Marks","Satin","","https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-40mm-vcaro30200-18k-rose-gold-womens-watch-ZWcG1es08L.jpg","","","","","false","false","","",""
"18701","Cartier","WB704851"," 250599158PX","Pre-owned","false","true","","16500","2011","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-americaine-26x45mm-wb704851-18k-rose-gold-womens-watch-42Ug0jPg6S.jpg","","","","","false","false","","",""
"18702","Cartier","W1560034","3280728232SX","Pre-owned","false","false","","14550","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-americaine-32x40mm-w1560034-18k-yellow-gold-unisex-watch-hqlH0sX0w3.jpg","","","","","false","false","","",""
"18703","Cartier","W1556252","373245557UX","Pre-owned","false","false","","12500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-rotonde-40mm-w1556252-18k-rose-gold-mens-watch-92995.jpg","","","","","false","false","","",""
"18707","Cartier","WR000651","288921602ZX","Pre-owned","false","false","","8800","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-ronde-louis-36mm-wr000651-18k-yellow-gold-unisex-watch-101KNSHlVb.jpg","","","","","false","false","","",""
"18708","Cartier","W60001S8","2357CC516132","Pre-owned","false","false","","16700","","Non-Numeric Hour Marks","18K Yellow Gold","","https://swissmadecorp.com/images/cartier-trinity-27mm-wg200541-18k-yellow-goldstainless-steel-womens-watch-CfcddarL9m.jpg","","","","","false","false","","",""
"18710","Piaget","G0A36188","1059709","Pre-owned","false","false","","6800","","Roman Numerals","Leather","","https://swissmadecorp.com/images/piaget-possession-29mm-g0a36188-18k-rose-gold-womens-watch-8qyi5gtRy6.jpg","","","","","false","false","","",""
"18713","Cartier","WH100251","2858627611RX","Pre-owned","false","true","","14500","2012","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-dumont-30x38mm-wh100251-18k-white-gold-mens-watch-MDNwGXEWef.jpg","","","","","false","false","","",""
"18714","Cartier","W2BB0003","3754408029YX","Pre-owned","false","true","","8350","2019","Roman Numerals","18K Rose Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-w2bb0003-18k-rose-goldstainless-steel-unisex-watch-ZRsAGWxWPN.jpg","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-w2bb0003-18k-rose-goldstainless-steel-unisex-watch-vNFaTt7Tht.jpg","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-w2bb0003-18k-rose-goldstainless-steel-unisex-watch-uimE9xYfYJ.jpg","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-w2bb0003-18k-rose-goldstainless-steel-unisex-watch-Fg0EqErBIU.jpg","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-w2bb0003-18k-rose-goldstainless-steel-unisex-watch-uPhogXEYKQ.jpg","false","false","","",""
"18715","Cartier","WR000651","2889139186RX","Pre-owned","false","true","","8850","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-ronde-louis-36mm-wr000651-18k-yellow-gold-unisex-watch-101KNSHlVb.jpg","","","","","false","false","","",""
"18716","Cartier","WT200005","3280728096SX","Pre-owned","false","true","","14500","2014","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-32x40mm-wt200005-18k-rose-gold-womens-watch-jFJDQA1TTe.jpg","","","","","false","false","","",""
"18718","Patek Philippe","4831G","3074709/4217459","Pre-owned","false","false","","17000","","Roman Numerals","Leather","","https://swissmadecorp.com/images/patek-philippe-golden-ellipse-255x23mm-4831g-18k-white-gold-womens-watch-UKobgkbsnq.jpg","","","","","false","false","","",""
"18720","Cartier","W6920034","3009443677SX","Pre-owned","false","true","","6500","2012","Roman Numerals","18K Rose Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-w6920034-30037.jpg","","","","","false","false","","",""
"18723","Cartier","W660012I","2902458521PX","Pre-owned","false","true","","5500","2010","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-la-dona-w660012i-92740.jpg","https://swissmadecorp.com/images/cartier-la-dona-22mm-w660012i-stainless-steel-mens-watch-UPFnoq7tiY.jpg","https://swissmadecorp.com/images/cartier-la-dona-22mm-w660012i-stainless-steel-mens-watch-alt9RRbPXG.jpg","https://swissmadecorp.com/images/cartier-la-dona-22mm-w660012i-stainless-steel-mens-watch-vDJIjJxSha.jpg","","false","false","","",""
"18724","Cartier","WT000830","261165975CE","Pre-owned","false","false","","5700","","No Hour Marks","Leather","","https://swissmadecorp.com/images/cartier-declaration-36x18mm-wt000830-stainless-steel-womens-watch-92153.jpg","https://swissmadecorp.com/images/cartier-declaration-36x18mm-wt000830-stainless-steel-womens-watch-71231.jpg","","","","false","false","","",""
"18725","Cartier","W20091X7","2740215734LX","Pre-owned","false","false","","7700","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-100-w20091x7-83456.jpeg","","","","","false","false","","",""
"18729","Cartier","WG40023J","3015134833MX","Pre-owned","false","false","","18500","","Roman Numerals","18K Rose Gold","","https://swissmadecorp.com/images/cartier-ballerine-14x23mm-wg40023j-18k-rose-gold-womens-watch-ATWpX3lzkG.jpg","","","","","false","false","","",""
"18731","Cartier","W1529856","2442137749NX","Pre-owned","false","true","","9900","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-louis-22x29mm-2442-18k-yellow-gold-mens-watch-64763.jpg","","","","","false","false","","",""
"18733","Cartier","WE800631","297788419MX","Pre-owned","false","false","","6150","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-love-23mm-we800631-18k-rose-gold-womens-watch-h5aIphaDun.jpg","","","","","false","false","","",""
"18734","Vacheron Constantin","","664556","Pre-owned","false","false","","24500","","No Hour Marks","Leather","","https://swissmadecorp.com/images/vacheron-constantin-vacheron-325mm-18k-white-gold-unisex-watch-N2K43AX9yt.jpg","","","","","false","false","","",""
"18737","Van Cleef & Arpels","28340","80726","Vintage","false","false","","3500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/van-cleef-arpels-vintage-27mm-28340-18k-yellow-gold-unisex-watch-V3ThWChebs.jpg","","","","","false","false","","",""
"18740","Rolex","68278","N503270","Pre-owned","false","false","","21000","1991","Roman Numerals","Jubilee","","https://swissmadecorp.com/images/rolex-datejust-31mm-68278-18k-yellow-gold-womens-watch-611yRKRD3c.jpg","","","","","false","false","","",""
"18742","Cartier","W3140026","2973526482RX","Pre-owned","false","false","","2250","","Arabic Numerals","Leather","","https://swissmadecorp.com/images/cartier-pasha-27mm-w3140026-stainless-steel-womens-watch-MVKVL8MkAF.jpg","","","","","false","false","","",""
"18743","Cartier","W5200024","3168765139UX","Pre-owned","false","false","","6500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-24x31mm-w5200024-18k-yellow-goldstainless-steel-womens-watch-n9SGhrTrJX.jpg","","","","","false","false","","",""
"18744","Cartier","W6920084","3653365989UX","Pre-owned","false","false","","4650","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-33mm-w6920084-stainless-steel-womens-watch-zAcIgCNmLk.jpg","","","","","false","false","","",""
"18745","Cartier","WE800431","2977138466MX","Pre-owned","false","true","","5500","2010","Roman Numerals","Satin","","https://swissmadecorp.com/images/cartier-love-23mm-we800431-18k-yellow-gold-womens-watch-dNhWGckqSb.jpg","","","","","false","false","","",""
"18747","Cartier","W6920084","3653358260UX","Pre-owned","false","true","","4800","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-33mm-w6920084-stainless-steel-womens-watch-zAcIgCNmLk.jpg","","","","","false","false","","",""
"18748","Cartier","HPI00331","3262A   N31/60","Pre-owned","false","true","","65000","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-dart-elephant-enamel-36mm-hpi00331-18k-white-gold-womens-watch-PmC3DXr9Cy.jpg","","","","","false","false","","",""
"18749","Cartier","W5200024","3168451111ZX","Pre-owned","false","true","","6500","2000","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-24x31mm-w5200024-18k-yellow-goldstainless-steel-womens-watch-lfDhkXmGrG.jpg","","","","","false","false","","",""
"18750","Cartier","2645k","013CE","Pre-owned","false","false","","14500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tortue-33x28mm-2645k-18k-rose-gold-womens-watch-8iMXiqYfyQ.jpg","","","","","false","false","","",""
"18751","Cartier","WG800017","3379101546RX","Pre-owned","false","true","","18500","2012","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-delices-de-cartier-3839x4381mm-wg800017-18k-rose-gold-womens-watch-EDbucAs4bs.jpg","","","","","false","false","","",""
"18752","Cartier","WG800018","338087127RX","Pre-owned","false","false","","12800","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-delices-de-cartier-38x44mm-wg800018-18k-white-gold-womens-watch-h4Nl1cXtWK.jpg","","","","","false","false","","",""
"18753","Cartier","WE400331","279126234RX","Pre-owned","false","true","","12800","2012","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tonneau-21x39mm-2791-18k-rose-gold-mens-watch-3brdSYd9IW.jpg","","","","","false","false","","",""
"18754","Cartier","W6920011","3194199131QX","Pre-owned","false","false","","4800","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-two-timezone-gmt-38mm-w6920011-stainless-steel-mens-watch-fvBF6T8RGI.jpg","","","","","false","false","","",""
"18755","Cartier","W5310047","3511349577TX","Pre-owned","false","false","","6700","","Roman Numerals","18K Yellow Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-tank-anglaise-w5310037-28346.jpg","","","","","false","false","","",""
"18756","Cartier","WA503951","2498125309RX","Pre-owned","false","false","","18500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tortue-34mm-2498-18k-yellow-gold-womens-watch-59116.jpg","","","","","false","false","","",""
"18760","Cartier","WG800013","3382109397RX","Pre-owned","false","false","","12550","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-delices-de-cartier-30mm-wg800013-18k-rose-gold-womens-watch-47uhrnQxM4.jpg","","","","","false","false","","",""
"18761","Cartier","W1529856","244272248CE","Pre-owned","false","true","","9850","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-louis-290x220mm-w1529856-18k-yellow-gold-womens-watch-btPoeptYQg.jpg","","","","","false","false","","",""
"18762","Cartier","WE902080","3753283672WX","Pre-owned","false","true","","8500","2016","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-we902080-72171.jpg","","","","","false","false","","",""
"18763","Patek Philippe","4888G","1343876/4706108","Pre-owned","false","false","","18800","","Arabic Numerals","18K White Gold","","https://swissmadecorp.com/images/patek-philippe-calatrava-4888g-18k-white-gold-unisex-watch-SzY5b2e0Vn.jpg","","","","","false","false","","",""
"18764","Cartier","WJBB0034","3927360994YX","Pre-owned","false","false","","12550","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-wjbb0034-18k-rose-gold-mens-watch-wIjTj4AZak.jpg","","","","","false","false","","",""
"18765","Cartier","W62031Y4","2510477457NX","Pre-owned","false","true","","8050","","Roman Numerals","18K Yellow Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-roadster-44x385mm-w62031y4-stainless-steel-unisex-watch-muZViCDRfB.jpg","","","","","false","false","","",""
"18766","Cartier","WE400331","2791H037332SM","Pre-owned","false","true","","11800","2006","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tonneau-21x39mm-2791-18k-rose-gold-mens-watch-3brdSYd9IW.jpg","","","","","false","false","","",""
"18767","Cartier","W62031Y4","2510483731NX","Pre-owned","false","true","","8050","2010","Roman Numerals","18K Yellow Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-roadster-44x385mm-w62031y4-stainless-steel-unisex-watch-muZViCDRfB.jpg","","","","","false","false","","",""
"18769","Cartier","WG800004","338378440RX","Pre-owned","false","false","","19800","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-34377.jpg","","","","","false","false","","",""
"18770","Cartier","W660012I","2902199151MX","Pre-owned","false","false","","4500","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-la-dona-w660012i-92740.jpg","https://swissmadecorp.com/images/cartier-la-dona-22mm-w660012i-stainless-steel-mens-watch-UPFnoq7tiY.jpg","https://swissmadecorp.com/images/cartier-la-dona-22mm-w660012i-stainless-steel-mens-watch-alt9RRbPXG.jpg","https://swissmadecorp.com/images/cartier-la-dona-22mm-w660012i-stainless-steel-mens-watch-vDJIjJxSha.jpg","","false","false","","",""
"18771","Cartier","W3BB0007","3754325694VX","Pre-owned","false","true","","7850","","Roman Numerals","18K Rose Gold/Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-36mm-w3bb0013-18k-rose-gold-womens-watch-kTFbqYTX7N.jpg","","","","","false","false","","",""
"18772","Cartier","WB520005","303359077TX","Pre-owned","false","false","","19800","2013","Roman Numerals","Satin","","https://swissmadecorp.com/images/cartier-baignoire-wb520005-47186.jpg","","","","","false","false","","",""
"18773","Cartier","WE800431","2977103669LX","Pre-owned","false","false","","5500","","Roman Numerals","Satin","","https://swissmadecorp.com/images/cartier-love-23mm-we800431-18k-yellow-gold-womens-watch-dNhWGckqSb.jpg","","","","","false","false","","",""
"18776","Cartier","WG800013","338286056RX","Pre-owned","false","false","","11500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-delices-de-cartier-30mm-wg800013-18k-rose-gold-womens-watch-47uhrnQxM4.jpg","","","","","false","false","","",""
"18777","Cartier","W6800251","2889130128SX","Pre-owned","false","false","","6550","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-ronde-louis-36mm-w6800251-18k-rose-gold-unisex-watch-z06VUBh2lI.jpg","","","","","false","false","","",""
"18778","Cartier","W5200002","3168715543RX","Pre-owned","false","false","","6500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-31x24mm-w5200002-18k-yellow-goldstainless-steel-womens-watch-5Xtt1IcK3S.jpg","","","","","false","false","","",""
"18779","Cartier","W2006951","2650133808RX","Pre-owned","false","false","","10000","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-w2006951-18k-rose-gold-unisex-watch-qZUFv9LgYh.jpg","https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-w2006951-18k-rose-gold-unisex-watch-UE84zrCEM7.jpg","https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-w2006951-18k-rose-gold-unisex-watch-8auX0iW2CZ.jpg","https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-w2006951-18k-rose-gold-unisex-watch-qmsNE6jcZ1.jpg","","false","false","","",""
"18781","Cartier","W5200002","3168797708RX","Pre-owned","false","false","","6700","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-31x24mm-w5200002-18k-yellow-goldstainless-steel-womens-watch-5Xtt1IcK3S.jpg","","","","","false","false","","",""
"18782","Cartier","W6800251","2889113794NX","Pre-owned","false","false","","6500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-ronde-louis-36mm-w6800251-18k-rose-gold-unisex-watch-xXKQB4Ld1s.jpg","","","","","false","false","","",""
"18783","Cartier","W1541056","2679322817CE","Pre-owned","false","true","","8700","","Roman Numerals","Leather","","https://swissmadecorp.com/images/car-tank-louis-22x29mm-w1541056-18k-white-gold-womens-watch-PoLaG0zsXR.jpg","https://swissmadecorp.com/images/cartier-tank-louis-22x29mm-w1541056-18k-white-gold-womens-watch-aJpv3frZgF.jpg","https://swissmadecorp.com/images/cartier-tank-louis-22x29mm-w1541056-18k-white-gold-womens-watch-qB3aP6drF0.jpg","https://swissmadecorp.com/images/cartier-tank-louis-22x29mm-w1541056-18k-white-gold-womens-watch-ouA496oqyS.jpg","https://swissmadecorp.com/images/cartier-tank-louis-22x29mm-w1541056-18k-white-gold-womens-watch-GAHjhoSNQz.jpg","false","false","","",""
"18784","Cartier","WG600011","311971259RX","Pre-owned","false","false","","15400","","Roman Numerals","Satin","","https://swissmadecorp.com/images/cartier-captive-35mm-wg600011-18k-rose-gold-womens-watch-xlEOXrdhnt.jpg","","","","","false","false","","",""
"18785","Cartier","WR000651","2889118672RX","Pre-owned","false","false","","9500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-ronde-louis-36mm-wr000651-18k-yellow-gold-unisex-watch-101KNSHlVb.jpg","","","","","false","false","","",""
"18786","Audemars Piguet","77240OR.ZZ.A809CR.01 ","I 18593","Pre-owned","false","true","","10400","2014","Non-Numeric Hour Marks","Leather","","https://swissmadecorp.com/images/audemars-piguet-jules-audemars-33mm-77240orzza809cr01-18k-rose-gold-unisex-watch-ljg0DRqHZt.jpg","","","","","false","false","","",""
"18787","Audemars Piguet","15320OR.OO.D002CR.01","G10804","Pre-owned","false","true","","21500","2008","Arabic Numerals","Leather","","https://swissmadecorp.com/images/audemars-piguet-millenary-45mm-15320orood002cr01-18k-rose-gold-unisex-watch-MSu9SJxwn8.jpg","","","","","false","false","","",""
"18789","Van Cleef & Arpels","VCARO30200","HH68727","Pre-owned","false","false","","18800","","No Hour Marks","Satin","","https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-40mm-vcaro30200-18k-rose-gold-womens-watch-ZWcG1es08L.jpg","","","","","false","false","","",""
"18790","Cartier","WSTA0010","3589268995VX","Pre-owned","false","false","","4700","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-tank-345x43mm-wsta0010-stainless-steel-mens-watch-28677.jpg","","","","","false","false","","",""
"18791","Cartier","W1546051","2763130","Pre-owned","false","false","","15400","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tortue-xl-48x38mm-w1546051-18k-rose-gold-mens-watch-MXCVJWB8Os.jpg","https://swissmadecorp.com/images/cartier-tortue-xl-48x38mm-w1546051-18k-rose-gold-mens-watch-VDtdeov3bm.jpg","https://swissmadecorp.com/images/cartier-tortue-xl-48x38mm-w1546051-18k-rose-gold-mens-watch-pXFpxttu4Z.jpg","https://swissmadecorp.com/images/cartier-tortue-xl-48x38mm-w1546051-18k-rose-gold-mens-watch-ZHA2tuvPCK.jpg","https://swissmadecorp.com/images/cartier-tortue-xl-48x38mm-w1546051-18k-rose-gold-mens-watch-JRNsIs8BDW.jpg","false","false","","",""
"18792","Cartier","WG600010","3118104620QX","Pre-owned","false","false","","15500","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-captive-de-cartier-35mm-wg600010-18k-yellow-gold-womens-watch-wlK9kvC6GX.jpg","","","","","false","false","","",""
"18798","Cartier","WA503751","2496340722MG","Pre-owned","false","true","","17250","2008","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tortue-wa503751-53772.jpg","https://swissmadecorp.com/images/cartier-tortue-wa503751-33170.jpg","","","","false","false","","",""
"18799","Van Cleef & Arpels","2572115","HH53512","Pre-owned","false","false","","17500","","Non-Numeric Hour Marks","Leather","","https://swissmadecorp.com/images/van-cleef-arpels-charms-38mm-vcarm95100-18k-rose-gold-womens-watch-BxyubuzbVU.jpg","","","","","false","false","","",""
"18803","Cartier","WE902042","3262100654SX","Pre-owned","false","false","","27500","","No Hour Marks","Leather","","https://swissmadecorp.com/images/cartier-ballon-blue-36mm-we902042-18k-white-gold-womens-watch-hNitPglsmb.jpg","","","","","false","false","","",""
"18805","Cartier","HPI00331","3262A  N30/60","Pre-owned","false","false","","65000","","Roman Numerals","Stainless Steel","","https://swissmadecorp.com/images/cartier-ballon-bleu-dart-elephant-enamel-36mm-hpi00331-18k-white-gold-womens-watch-PmC3DXr9Cy.jpg","","","","","false","false","","",""
"18806","Cartier","WGBA0017","4511110255EY","Pre-owned","false","true","","","2024","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-baignoire-246x187mm-wgba0017-18k-yellow-gold-womens-watch-24nRqoW3fR.jpg","","","","","false","false","","",""
"18807","Cartier","WT200006","3281775670RX","Pre-owned","false","true","","15600","2015","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-louis-40x35mm-wt200006-18k-white-gold-unisex-watch-xnOmUvjf9V.jpg","","","","","false","false","","",""
"18808","Cartier","WSNM0008","3978121087WX","Pre-owned","false","true","","6100","2017","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-drive-wsnm0008-50853.jpg","","","","","false","false","","",""
"18809","Cartier","W2020067","359643404TX","Pre-owned","false","false","","15300","","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-38x475mm-w2020067-18k-rose-gold-mens-watch-85744.jpg","","","","","false","false","","",""
"18810","Cartier","W5200026","3514710008TX","Pre-owned","false","true","","8500","2017","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tank-solo-w5200026-60110.jpg","","","","","false","false","","",""
"18811","Omega","3513.80.00","59252765","Pre-owned","false","false","","2950","","Non-Numeric Hour Marks","Stainless Steel","","https://swissmadecorp.com/images/omega-speedmaster-date-39mm-35138000-stainless-steel-womens-watch-2kThLeyr3t.jpg","","","","","false","false","","",""
"18812","Van Cleef & Arpels","136674","HH51531","Pre-owned","false","false","","17600","","Digital","18K Yellow Gold","","https://swissmadecorp.com/images/van-cleef-arpels-alhambra-26x26mm-136674-18k-yellow-gold-womens-watch-8tzZsB3mG3.jpg","","","","","false","false","","",""
"18813","Cartier","W1556234","358536032TX","Pre-owned","false","true","","16400","2017","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-tortue-large-date-48x38mm-w1556234-18k-rose-gold-mens-watch-lk1lzoq839.jpg","","","","","false","false","","",""
"18814","Rolex","178273","60V775X9","Pre-owned","false","false","","15000","2011-Present","Non-Numeric Hour Marks","18K Yellow Gold/Stainless Steel","","https://swissmadecorp.com/images/rolex-datejust-31mm-178273-stainless-steel-womens-watch-PAijXxlVmT.jpg","","","","","false","false","","",""
"18815","Rolex","69178","T473243","Pre-owned","false","false","","11500","1996","Non-Numeric Hour Marks","18K Yellow Gold","","https://swissmadecorp.com/images/rolex-datejust-26mm-69178-18k-yellow-gold-womens-watch-v65ejleTxR.jpg","","","","","false","false","","",""
"18818","Cartier","W2020068","359652752TX","Pre-owned","false","true","","15400","2015","Roman Numerals","Leather","","https://swissmadecorp.com/images/cartier-santos-dumont-w2020068-34375.jpg","","","","","false","false","","",""
"18821","Rolex","116500LN","08J03373","Pre-owned","false","false","","30000","2011-Present","Non-Numeric Hour Marks","Oyster","","https://swissmadecorp.com/images/rolex-daytona-116500ln-25435.jpg","","","","","false","false","","",""
