id,title,description,link,image_link,availability,expiration_date,price,google_product_category,brand,MPN,identifier_exists,condition,age_group,color,gender,material,shipping,tax
18295,"Franck Muller Cintree Curvex  1752QZ 18K Yellow Gold Womens Watch","Pre-owned  Franck Muller Cintree Curvex  1752QZ 18k yellow gold strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/franck-muller-cintree-curvex-1752qz-silver-xrzs-55824,https://swissmadecorp.com/images/franck-muller-cintree-curvex-1752qz-18k-yellow-gold-womens-watch-8X0ZXT7ULb.jpg,out_of_stock,2026-07-28T06:00-0400,"18540.00 USD",201,Rolex,1752QZ,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18299,"Cartier Pasha 38mm W3014356 18K Yellow Gold Unisex Watch","Pre-owned  Cartier Pasha 38mm W3014356 leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-pasha-w3014356-silver-lrzs-20375,https://swissmadecorp.com/images/cartier-pasha-38mm-w3014356-18k-yellow-gold-unisex-watch-e74RLhfBRu.jpg,in_stock,,"13905.00 USD",201,Rolex,W3014356,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18300,"Rolex DateJust 26mm 69173 18K Yellow Gold/Stainless Steel Womens Watch","Pre-owned  Rolex DateJust 26mm 69173 jubilee strap, 18k yellow gold/stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/rolex-datejust-69173-white-gizs-86982,https://swissmadecorp.com/images/rolex-datejust-26mm-69173-18k-yellow-goldstainless-steel-womens-watch-bJFbgDsIlZ.jpg,in_stock,,"6180.00 USD",201,Rolex,69173,false,used,adult,White,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18304,"Rolex DateJust 41mm 126303","New / Unworn  Rolex DateJust 41mm 126303 oyster strap, 18k yellow gold/stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-datejust-126303-black-kgkxl-22226,https://swissmadecorp.com/images/rolex-datejust-41mm-126303-Q2PVqbPcfk.jpg,in_stock,,"17510.00 USD",201,Rolex,126303,false,new,adult,Black,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18305,"Rolex Datejust II 41mm 126303 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex Datejust II 41mm 126303 oyster strap, 18k yellow gold/stainless steel bezel, on champagne diamond face watch.",https://swissmadecorp.com/product-details/rolex-datejust-ii-126303-champagne-diamond-krxox-21539,https://swissmadecorp.com/images/rolex-datejust-ii-41mm-126303-18k-yellow-goldstainless-steel-mens-watch-XZUt7YlV4e.jpg,in_stock,,"19570.00 USD",201,Rolex,126303,false,used,adult,"Champagne Diamond",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18306,"Rolex DateJust 41mm 126301 18K Rose Gold/Stainless Steel Mens Watch","New / Unworn  Rolex DateJust 41mm 126301 oyster strap, 18k rose gold/stainless steel bezel, on chocolate face watch.",https://swissmadecorp.com/product-details/rolex-datejust-126301-chocolate-kglgr-83780,https://swissmadecorp.com/images/rolex-datejust-41mm-126301-18k-rose-goldstainless-steel-mens-watch-ZlgnCiWAPL.jpg,in_stock,,"18334.00 USD",201,Rolex,126301,false,new,adult,Chocolate,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18307,"Rolex Yacht Master 37mm 268622 Stainless Steel Unisex Watch","New / Unworn  Rolex Yacht Master 37mm 268622 oyster strap, stainless steel bezel, on rhodium face watch.",https://swissmadecorp.com/product-details/rolex-yacht-master-268622-rhodium-kzroz-37709,https://swissmadecorp.com/images/rolex-yacht-master-37-268622-17131.jpg,in_stock,,"14935.00 USD",201,Rolex,268622,false,new,adult,Rhodium,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18308,"Rolex Explorer 36mm 124273 18K Yellow Gold/Stainless Steel Mens Watch","New / Unworn  Rolex Explorer 36mm 124273 oyster strap, 18k yellow gold/stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-explorer-124273-black-kingz-56903,https://swissmadecorp.com/images/rolex-explorer-124273-32101.jpg,in_stock,,"15450.00 USD",201,Rolex,124273,false,new,adult,Black,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18309,"Rolex DateJust 36mm 16233 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex DateJust 36mm 16233 jubilee strap, 18k yellow gold/stainless steel bezel, on champagne face watch.",https://swissmadecorp.com/product-details/rolex-datejust-16233-champagne-rezs-66491,https://swissmadecorp.com/images/rolex-datejust-36mm-16233-18k-yellow-goldstainless-steel-mens-watch-LYtfopKKbj.jpg,in_stock,,"8240.00 USD",201,Rolex,16233,false,used,adult,Champagne,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18312,"Rolex DateJust II 41mm 116333 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex DateJust II 41mm 116333 oyster strap, 18k yellow gold/stainless steel bezel, on ivory diamond dial face watch.",https://swissmadecorp.com/product-details/rolex-datejust-ii-116333-ivory-diamond-dial-kakxo-12898,https://swissmadecorp.com/images/rolex-datejust-ii-116333-71193.jpg,in_stock,,"13390.00 USD",201,Rolex,116333,false,used,adult,"Ivory Diamond Dial",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18317,"Cartier Dumont 38.5x30.3mm W2009251 18K Rose Gold Unisex Watch","Pre-owned  Cartier Dumont 38.5x30.3mm W2009251 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-dumont-w2009251-ivory-rerz-14734,https://swissmadecorp.com/images/cartier-dumont-385mmx303mm-w2009251-18k-rose-gold-unisex-watch-34652.jpg,in_stock,,"10146.00 USD",201,Rolex,W2009251,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18323,"Patek Philippe Twenty-4 25mmx30mm 4920G-010 18K White Gold Womens Watch","Pre-owned  Patek Philippe Twenty4 25x30mm 4920G-010 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-twenty-4-4920g-010-white-lozs-40269,https://swissmadecorp.com/images/patek-philippe-twenty-4-25mmx30mm-4920g-010-18k-white-gold-womens-watch-FDhyly43Gv.jpg,out_of_stock,2026-07-28T06:00-0400,"12875.00 USD",201,Rolex,4920G-010,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18324,"Patek Philippe Twenty-4 25mmx30mm 4920G-010 18K White Gold Womens Watch","Pre-owned  Patek Philippe Twenty4 25mmx30mm 4920G-010 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-twenty-4-4920g-010-white-larz-37769,https://swissmadecorp.com/images/patek-philippe-twenty-4-25x30mm-4920g-010-18k-white-gold-womens-watch-99931.jpeg,in_stock,,"12875.00 USD",201,Rolex,4920G-010,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18325,"Cartier Santos Dumont 38x30mm W2009251 18K Rose Gold Mens Watch","Pre-owned  Cartier Santos Dumont 38x30mm W2009251 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-santos-dumont-w2009251-silver-ozrz-22411,https://swissmadecorp.com/images/cartier-santos-dumont-w2009251-31709.jpg,in_stock,,"9785.00 USD",201,Rolex,W2009251,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18330,"Cartier Tank Louis 25x33mm W1529756 18K Yellow Gold Unisex Watch","Pre-owned  Cartier Tank Louis 33.7x25.5mm W1529756 leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-louis-w1529756-silver-orzs-40662,https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-eLCmKBPm71.jpg,out_of_stock,2026-07-28T06:00-0400,"9785.00 USD",201,Rolex,W1529756,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18339,"Cartier Moon Phase 37mm WSBB0021 Stainless Steel Womens Watch","Pre-owned  Cartier Moon Phase 37mm WSBB0021 stainless steel strap, stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-moon-phase-wsbb0021-silver-nezs-64373,https://swissmadecorp.com/images/cartier-moon-phase-wsbb0021-19861.jpg,out_of_stock,2026-07-28T06:00-0400,"5974.00 USD",201,Rolex,WSBB0021,false,used,adult,Silver,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18340,"Cartier Cle de Cartier 40mm W2CL0002 18K Rose Gold/Stainless Steel Mens Watch","Pre-owned  Cartier Cle de Cartier 40mm W2CL0002 18k rose gold/stainless steel strap, 18k rose gold/stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-cle-de-cartier-w2cl0002-silver-norz-65910,https://swissmadecorp.com/images/cartier-cle-de-cartier-40mm-w2cl0002-18k-rose-goldstainless-steel-mens-watch-i0qAd1zkah.jpg,out_of_stock,2026-07-28T06:00-0400,"5820.00 USD",201,Rolex,W2CL0002,false,used,adult,Silver,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18345,"Rolex Datejust 36mm 126234 Stainless Steel Unisex Watch","Pre-owned  Rolex Datejust 36mm 126234 jubilee strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-datejust-126234-black-karzs-80326,https://swissmadecorp.com/images/rolex-datejust-36mm-126234-stainless-steel-unisex-watch-66916.jpg,in_stock,,"14420.00 USD",201,Rolex,126234,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18350,"Patek Philippe Complications Annual Calendar 38mm 4948R-001 18K Rose Gold Womens Watch","Pre-owned  Patek Philippe Complications Annual Calendar 38mm 4948R-001 leather strap, 18k rose gold bezel, on white mother of pearl face watch.",https://swissmadecorp.com/product-details/patek-philippe-complications-annual-calendar-4948r-001-white-mother-of-pearl-gozsz-53781,https://swissmadecorp.com/images/patek-philippe-complications-annual-calendar-38mm-4948r-001-18k-rose-gold-womens-watch-CP3gtNk2Gl.jpg,out_of_stock,2026-07-28T06:00-0400,"69525.00 USD",201,Rolex,4948R-001,false,used,adult,"White Mother of Pear",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18347,"Rolex Daytona 40mm 116523 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex Daytona 40mm 116523 oyster strap, 18k yellow gold/stainless steel bezel, on black diamond dial face watch.",https://swissmadecorp.com/product-details/rolex-daytona-116523-black-diamond-dial-korzs-13243,https://swissmadecorp.com/images/rolex-daytona-40mm-116523-18k-yellow-goldstainless-steel-mens-watch-4PPIrTbrYY.jpg,in_stock,,"21115.00 USD",201,Rolex,116523,false,used,adult,"Black Diamond Dial",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18359,"Patek Philippe Calatrava 31mm 7120R-001 18K Rose Gold Womens Watch","Pre-owned  Patek Philippe Calatrava 31mm 7120R-001 satin strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-7120r-001-ivory-kazsz-21912,https://swissmadecorp.com/images/patek-philippe-calatrava-31mm-7120r-001-18k-rose-gold-womens-watch-60928.jpg,in_stock,,"16995.00 USD",201,Rolex,7120R-001,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18353,"Patek Philippe Calatrava  33mm 5006G 18K White Gold Womens Watch","Pre-owned  Patek Philippe Calatrava  33mm 5006G leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-5006g-white-xozs-77227,https://swissmadecorp.com/images/patek-philippe-calatrava-33mm-5006g-18k-white-gold-womens-watch-sk6BReCYcJ.jpg,out_of_stock,2026-07-28T06:00-0400,"14935.00 USD",201,Rolex,5006G,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18354,"Patek Philippe Calatrava  33mm 5006G 18K White Gold Womens Watch","Pre-owned  Patek Philippe Calatrava  33mm 5006G leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-5006g-white-xlzs-93154,https://swissmadecorp.com/images/patek-philippe-calatrava-33mm-5006g-18k-white-gold-womens-watch-sk6BReCYcJ.jpg,in_stock,,"14935.00 USD",201,Rolex,5006G,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18355,"Patek Philippe Calatrave 30mm 4906J 18K Yellow Gold Womens Watch","Pre-owned  Patek Philippe Calatrave 30mm 4906J leather strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrave-4906j-white-orzs-20231,https://swissmadecorp.com/images/patek-philippe-calatrave-30mm-4906j-18k-yellow-gold-womens-watch-HDmUfB27m9.jpg,out_of_stock,2026-07-28T06:00-0400,"10815.00 USD",201,Rolex,4906J,false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18356,"Patek Philippe Gondolo 28mm 4868G 18K White Gold Womens Watch","Pre-owned  Patek Philippe Gondolo 28mm 4868G satin strap, 18k white gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/patek-philippe-gondolo-4868g-silver-eraz-87023,https://swissmadecorp.com/images/patek-philippe-gondolo-28mm-4868g-18k-white-gold-womens-watch-c6yoRYCZon.jpg,in_stock,,"10867.00 USD",201,Rolex,4868G,false,used,adult,Silver,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18358,"Patek Philippe Complications Travel Time 35mm 7134G-001 18K White Gold Womens Watch","Pre-owned  Patek Philippe Complications Travel Time 35mm 7134G-001 leather strap, 18k white gold bezel, on brown sunburst face watch.",https://swissmadecorp.com/product-details/patek-philippe-complications-travel-time-7134g-001-brown-sunburst-kgazs-37503,https://swissmadecorp.com/images/patek-philippe-complications-travel-time-35mm-7134g-001-18k-white-gold-womens-watch-FB4NXPNO7I.jpg,in_stock,,"19364.00 USD",201,Rolex,7134G-001,false,used,adult,"Brown sunburst",female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18360,"Patek Philippe Calatrava 31mm 7120G-001 18K White Gold Womens Watch","Pre-owned  Patek Philippe Calatrava 31mm 7120G-001 satin strap, 18k white gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-7120g-001-ivory-kakzs-67338,https://swissmadecorp.com/images/patek-philippe-calatrava-31mm-7120g-001-18k-white-gold-womens-watch-XTJ2TYZzSQ.jpg,out_of_stock,2026-07-28T06:00-0400,"16995.00 USD",201,Rolex,7120G-001,false,used,adult,Ivory,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18361,"Cartier Santos Dumont 38x30mm W2009251 18K Rose Gold Mens Watch","Pre-owned  Cartier Santos Dumont 38x30mm W2009251 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-santos-dumont-w2009251-silver-okzs-99339,https://swissmadecorp.com/images/cartier-santos-dumont-w2009251-31709.jpg,in_stock,,"9064.00 USD",201,Rolex,W2009251,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18363,"Cartier Tank Solo 41x31mm W5200026 18K Rose Gold Unisex Watch","Pre-owned  Cartier Tank Solo 41x31mm W5200026 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-solo-w5200026-silver-rarz-45124,https://swissmadecorp.com/images/cartier-tank-solo-w5200026-60110.jpg,out_of_stock,2026-07-28T06:00-0400,"8755.00 USD",201,Rolex,W5200026,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18365,"Van Cleef & Arpels Alhambra Talisman 40mm VCARO30200 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Alhambra Talisman 40mm VCARO30200 satin strap, 18k rose gold bezel, on black face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-alhambra-talisman-vcaro30200-black-kikzs-14498,https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-40mm-vcaro30200-18k-rose-gold-womens-watch-ZWcG1es08L.jpg,in_stock,,"19364.00 USD",201,Rolex,VCARO30200,false,used,adult,Black,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18368,"Audemars Piguet Jules Audemars 33mm 77239OR.ZZ.A088CR.01 18K Rose Gold Unisex Watch","Pre-owned  Audemars Piguet Jules Audemars 33mm 77239OR.ZZ.A088CR.01 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/audemars-piguet-jules-audemars-77239or-zz-a088cr-01-silver-oarz-57962,https://swissmadecorp.com/images/audemars-piguet-jules-audemars-33mm-77239orzza088cr01-18k-rose-gold-unisex-watch-OMQCvm4lcX.jpg,out_of_stock,2026-07-28T06:00-0400,"10094.00 USD",201,Rolex,77239OR.ZZ.A088CR.01,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18369,"Cartier Tank Solo 24x31mm W5200024 18K Yellow Gold/Stainless Steel Womens Watch","Pre-owned  Cartier Tank Solo 24x31mm W5200024 leather strap, 18k rose gold/stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-solo-w5200024-silver-gzrz-81185,https://swissmadecorp.com/images/cartier-tank-solo-24x31mm-w5200024-18k-yellow-goldstainless-steel-womens-watch-pKifDIxodl.jpg,out_of_stock,2026-07-28T06:00-0400,"6695.00 USD",201,Rolex,W5200024,false,used,adult,Silver,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18373,"Patek Philippe Calatrava 28mm 4890J-001 18K Yellow Gold Womens Watch","Pre-owned  Patek Philippe Calatrava 28mm 4890J-001 leather strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-4890j-001-white-lxzs-55891,https://swissmadecorp.com/images/patek-philippe-calatrava-28mm-4890j-001-18k-yellow-gold-womens-watch-SqSnSk87NR.jpg,in_stock,,"10815.00 USD",201,Rolex,4890J-001,false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18375,"Patek Philippe Calatrava 31mm 7120R-001 18K Rose Gold Womens Watch","Pre-owned  Patek Philippe Calatrava 31mm 7120R-001 satin strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-7120r-001-ivory-kaizs-51381,https://swissmadecorp.com/images/patek-philippe-calatrava-31mm-7120r-001-18k-rose-gold-womens-watch-60928.jpg,out_of_stock,2026-07-28T06:00-0400,"16995.00 USD",201,Rolex,7120R-001,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18378,"Cartier Calibre 42mm W7100060 Stainless Steel Mens Watch","Pre-owned  Cartier Calibre 42mm W7100060 leather strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/cartier-calibre-w7100060-black-nerz-48091,https://swissmadecorp.com/images/cartier-calibre-42mm-w7100060-stainless-steel-mens-watch-VHlS8LgPn2.jpg,out_of_stock,2026-07-28T06:00-0400,"6026.00 USD",201,Rolex,W7100060,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18381,"Bulgari/Bvlgari Serpenti Spiga 35×23mm SPC35WG Ceramic Womens Watch","Pre-owned  Bulgari/Bvlgari Serpenti Spiga 35×23mm SPC35WG ceramic strap, ceramic bezel, on white face watch.",https://swissmadecorp.com/product-details/bulgari-bvlgari-serpenti-spiga-spc35wg-white-lozs-93259,https://swissmadecorp.com/images/bulgaribvlgari-serpenti-spiga-3523mm-spc35wg-ceramic-womens-watch-kd5FQrk2Qi.jpg,in_stock,,"9888.00 USD",201,Rolex,SPC35WG,false,used,adult,White,female,Ceramic,"US:NY:Overnight:79.00 USD",US:NY:8.875:n
18382,"Rolex Cellini Dual Time 39mm 50529 18K White Gold Mens Watch","Pre-owned  Rolex Cellini Dual Time 39mm 50529 leather strap, 18k white gold bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-cellini-dual-time-50529-black-kzlrz-72752,https://swissmadecorp.com/images/rolex-cellini-dual-time-50529-50871.jpg,out_of_stock,2026-07-28T06:00-0400,"15450.00 USD",201,Rolex,50529,false,used,adult,Black,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18462,"Rolex Daytona 40mm 16518","Pre-owned  Rolex Daytona 40mm 16518 leather strap, 18k yellow gold bezel, on white diamond face watch.",https://swissmadecorp.com/product-details/rolex-daytona-16518-white-diamond-kxnra-95527,https://swissmadecorp.com/images/rolex-daytona-40mm-16518-u72IprBdqP.jpg,in_stock,,"26780.00 USD",201,Rolex,16518,false,used,adult,"White Diamond",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18383,"Cartier Ballon Bleu 36mm W6920046 Stainless Steel Mens Watch","Pre-owned  Cartier Ballon Bleu 36mm W6920046 stainless steel strap, stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-ballon-bleu-w6920046-silver-ierz-78766,https://swissmadecorp.com/images/cartier-ballon-bleu-w6920046-72682.jpg,out_of_stock,2026-07-28T06:00-0400,"4635.00 USD",201,Rolex,W6920046,false,used,adult,Silver,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18388,"Cartier Tank Solo 31x24mm W5200002 18K Yellow Gold/Stainless Steel Womens Watch","Pre-owned  Cartier Tank Solo 31x24mm W5200002 leather strap, 18k yellow gold/stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-tank-solo-w5200002-white-gzrz-79526,https://swissmadecorp.com/images/cartier-tank-solo-w5200002-23933.jpg,out_of_stock,2026-07-28T06:00-0400,"6489.00 USD",201,Rolex,W5200002,false,used,adult,White,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18390,"Cartier Ballon Bleu 28mm W69007Z3 18K Yellow Gold/Stainless Steel Womens Watch","Pre-owned  Cartier Ballon Bleu 28mm W69007Z3 18k yellow gold/stainless steel strap, 18k yellow gold/stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-ballon-bleu-w69007z3-white-nkzs-39989,https://swissmadecorp.com/images/cartier-ballon-bleu-w69007z3-38780.jpg,out_of_stock,2026-07-28T06:00-0400,"6283.00 USD",201,Rolex,W69007Z3,false,used,adult,White,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18393,"Cartier Panthere 27mmx37mm WSPN0007 Stainless Steel Womens Watch","Pre-owned  Cartier Panthere 27x37mm WSPN0007 stainless steel strap, stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-panthere-wspn0007-white-gnrz-67803,https://swissmadecorp.com/images/cartier-panthere-wspn0007-39776.jpg,in_stock,,"5665.00 USD",201,Rolex,WSPN0007,false,used,adult,White,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18395,"Cartier Tank Solo 24x31mm W5200024 18K Yellow Gold/Stainless Steel Womens Watch+","Pre-owned  Cartier Tank Solo 24x31mm W5200024 leather strap, 18k rose gold/stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-solo-w5200024-silver-gzrz-50672,https://swissmadecorp.com/images/cartier-tank-solo-24mmx31mm-w5200024-18k-yellow-gold-womens-watch-12595.jpg,out_of_stock,2026-07-28T06:00-0400,"6541.00 USD",201,Rolex,W5200024,false,used,adult,Silver,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18397,"Cartier Tank Louis 25x33mm W1529756 18K Yellow Gold Unisex Watch","Pre-owned  Cartier Tank Louis 33.7x25.5mm W1529756 leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-louis-w1529756-silver-orzs-44856,https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-eLCmKBPm71.jpg,out_of_stock,2026-07-28T06:00-0400,"9785.00 USD",201,Rolex,W1529756,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18399,"Cartier Tank Louis 25x33mm W1529756 18K Yellow Gold Unisex Watch","Pre-owned  Cartier Tank Louis 33.7x25.5mm W1529756 leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-louis-w1529756-silver-grzs-72587,https://swissmadecorp.com/images/cartier-tank-louis-25x33mm-w1529756-18k-yellow-gold-unisex-watch-eLCmKBPm71.jpg,out_of_stock,2026-07-28T06:00-0400,"9785.00 USD",201,Rolex,W1529756,false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18401,"Cartier Tortue XL  48X38mm W1546051 18K Rose Gold Mens Watch","Pre-owned  Cartier Tortue XL  48X38mm W1546051 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tortue-xl-w1546051-silver-kiarz-38578,https://swissmadecorp.com/images/cartier-tortue-xl-48x38mm-w1546051-18k-rose-gold-mens-watch-jJ2DPRsOeK.jpg,in_stock,,"19570.00 USD",201,Rolex,W1546051,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
18403,"Zenith El Primero 21 44mm El Primero 21 Titanium Mens Watch","Pre-owned  Zenith El Primero 21 44mm El Primero 21 titanium strap, titanium bezel, on skeleton  face watch.",https://swissmadecorp.com/product-details/zenith-el-primero-21-el-primero-21-skeleton-ozsz-32510,https://swissmadecorp.com/images/zenith-el-primero-21-44mm-el-primero-21-titanium-mens-watch-KGEVnPmKIH.jpg,in_stock,,"10043.00 USD",201,Rolex,"El Primero 21",false,used,adult,"Skeleton ",female,Titanium,"US:NY:Overnight:79.00 USD",US:NY:8.875:n
18407,"Cartier Tank Solo 24x31mm W5200024 18K Yellow Gold/Stainless Steel Womens Watch+","Pre-owned  Cartier Tank Solo 24x31mm W5200024 leather strap, 18k rose gold/stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-tank-solo-w5200024-silver-nxrz-82328,https://swissmadecorp.com/images/cartier-tank-solo-24mmx31mm-w5200024-18k-yellow-gold-womens-watch-12595.jpg,out_of_stock,2026-07-28T06:00-0400,"6541.00 USD",201,Rolex,W5200024,false,used,adult,Silver,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
