id,title,description,link,image_link,availability,price,google_product_category,brand,MPN,identifier_​exists,condition,age_group,color,gender,material,shipping,tax
13814,"Van Cleef & Arpels Alhambra Talisman 40mm 257274 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Alhambra Talisman 40mm 257274 satin strap, 18k rose gold bezel, on white mother of pear face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-alhambra-talisman-257274-white-mother-of-pear-karzs-83225,https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-h45534-88754.jpg,"in stock","25750.00 USD",201,Rolex,257274,false,used,adult,"White Mother of Pear",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13843,"Rolex Datejust 36mm 116243 18K Yellow Gold/Stainless Steel Unisex Watch","Pre-owned  Rolex Datejust 36mm 116243 jubilee strap, 18k yellow gold/stainless steel bezel, on champagne face watch.",https://swissmadecorp.com/product-details/rolex-datejust-116243-champagne-kzszs-35070,https://swissmadecorp.com/images/rolex-datejust-116243-96679.jpg,"in stock","13905.00 USD",201,Rolex,116243,false,used,adult,Champagne,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13846,"Rolex Day-Date 36mm 118208 18K Yellow Gold Mens Watch","Pre-owned  Rolex DayDate 36mm 118208 oyster strap, 18k yellow gold bezel, on champagne stick face watch.",https://swissmadecorp.com/product-details/rolex-day-date-118208-champagne-stick-klrzs-67362,https://swissmadecorp.com/images/rolex-day-date-36mm-118208-18k-yellow-gold-mens-watch-uwR8jr1CX6.jpg,"in stock","22145.00 USD",201,Rolex,118208,false,used,adult,"Champagne Stick",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13861,"Patek Philippe Golden Ellipse 25.5X23mm 4831J 18K Yellow Gold Womens Watch","Pre-owned  Patek Philippe Golden Ellipse 25.5X23mm 4831J leather strap, 18k yellow gold bezel, on white roman face watch.",https://swissmadecorp.com/product-details/patek-philippe-golden-ellipse-4831j-white-roman-oezs-74693,https://swissmadecorp.com/images/patek-philippe-golden-ellipse-255x23mm-4831j-18k-yellow-gold-womens-watch-dZUKuVz4r8.jpg,"in stock","13905.00 USD",201,Rolex,4831J,false,used,adult,"White Roman",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13863,"Rolex Datejust 26mm 179178 18K Yellow Gold Womens Watch","Pre-owned  Rolex Datejust 26mm 179178 president strap, 18k yellow gold bezel, on champagne face watch.",https://swissmadecorp.com/product-details/rolex-datejust-179178-champagne-kzrzs-49690,https://swissmadecorp.com/images/rolex-datejust-179178-94489.jpg,"in stock","13905.00 USD",201,Rolex,179178,false,used,adult,Champagne,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13868,"Patek Philippe Travel Time 35mm 4934R 18K Rose Gold Womens Watch","Pre-owned  Patek Philippe Travel Time 35mm 4934R leather strap, 18k rose gold bezel, on brown texured dial w/roman numerals face watch.",https://swissmadecorp.com/product-details/patek-philippe-travel-time-4934r-brown-texured-dial-w-roman-numerals-krzsz-35045,https://swissmadecorp.com/images/patek-philippe-travel-time-35mm-4934r-18k-rose-gold-womens-watch-6Mrre1A1gm.jpg,"in stock","23690.00 USD",201,Rolex,4934R,false,used,adult,"Brown Texured Dial w",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13874,"Cartier Calibre 42mm W7100009 18K Rose Gold Unisex Watch","Pre-owned  Cartier Calibre 42mm W7100009 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-calibre-w7100009-silver-lozs-33432,https://swissmadecorp.com/images/cartier-calibre-42mm-w7100009-18k-rose-gold-unisex-watch-4yrBoyP9cC.jpg,"in stock","19055.00 USD",201,Rolex,W7100009,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13899,"Rolex Oyster Perpetual 41mm 124300 Stainless Steel Mens Watch","New / Unworn  Rolex Oyster Perpetual 41mm 124300 oyster strap, stainless steel bezel, on green face watch.",https://swissmadecorp.com/product-details/rolex-oyster-perpetual-124300-green-egzs-62951,https://swissmadecorp.com/images/rolex-oyster-perpatual-41mm-124300-stainless-steel-mens-watch-69005.jpg,"in stock","11845.00 USD",201,Rolex,124300,false,new,adult,Green,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13907,"Rolex Oyster Perpetual No Date 41mm 124300 Stainless Steel Mens Watch","New / Unworn  Rolex Oyster Perpetual No Date 41mm 124300 oyster strap, stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/rolex-oyster-perpetual-no-date-124300-silver-lkzs-82932,https://swissmadecorp.com/images/rolex-oyster-perpatual-124300-62617.jpg,"in stock","9991.00 USD",201,Rolex,124300,false,new,adult,Silver,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13934,"Rolex Explorer 39mm 214270 Stainless Steel Mens Watch","Pre-owned  Rolex Explorer 39mm 214270 oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-explorer-214270-black-rzsz-58184,https://swissmadecorp.com/images/rolex-explorer-13331.jpg,"in stock","8240.00 USD",201,Rolex,214270,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13941,"Hermes Slim d’Hermès Mountain Zebra 40mm CA2.990c 18K White Gold Unisex Watch","Pre-owned  Hermes Slim d’Hermès Mountain Zebra 40mm CA2.990c leather strap, 18k white gold bezel, on mother-of-pearl dial and enamel miniature painting face watch.",https://swissmadecorp.com/product-details/hermes-slim-d’hermès-mountain-zebra-ca2-990c-mother-of-pearl-dial-and-enamel-miniature-painting-kozsz-63757,https://swissmadecorp.com/images/hermes-slim-dhermes-mountain-zebra-40mm-ca2990c-18k-white-gold-unisex-watch-xMmOdUCUGh.jpg,"in stock","38625.00 USD",201,Rolex,CA2.990c,false,used,adult,"Mother-of-Pearl Dial",female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13945,"Cartier Ronde Louis 36mm W6800251 18K Rose Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 36mm W6800251 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-w6800251-ivory-narz-61329,https://swissmadecorp.com/images/cartier-ronde-louis-36mm-w6800251-18k-rose-gold-unisex-watch-xXKQB4Ld1s.jpg,"in stock","5665.00 USD",201,Rolex,W6800251,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13946,"Cartier Ronde Louis 36mm W6800251 18K Rose Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 36mm W6800251 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-w6800251-ivory-narz-42052,https://swissmadecorp.com/images/cartier-ronde-louis-36mm-w6800251-18k-rose-gold-unisex-watch-xXKQB4Ld1s.jpg,"in stock","5665.00 USD",201,Rolex,W6800251,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13951,"Hermes Heure 21.5x30mm HH4.273 18K Rose Gold Womens Watch","Pre-owned  Hermes Heure 21.5x30mm HH4.273 leather strap, 18k rose gold bezel, on white face watch.",https://swissmadecorp.com/product-details/hermes-heure-hh4-273-white-orzs-51824,https://swissmadecorp.com/images/hermes-heure-215x30mm-hh4273-18k-rose-gold-womens-watch-adhootTYcq.jpg,"in stock","14935.00 USD",201,Rolex,HH4.273,false,used,adult,White,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13952,"Jaeger-LeCoultre Des Montres 35mm 4440 21 18K Yellow Gold Unisex Watch","Pre-owned  Jaeger-LeCoultre Des Montres 35mm 4440 21 leather strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/jaeger-lecoultre-des-montres-4440-21-white-gezs-61562,https://swissmadecorp.com/images/jaeger-lecoultre-des-montres-35mm-4440-21-18k-yellow-gold-unisex-watch-ADrnLVky0M.jpg,"in stock","10815.00 USD",201,Rolex,"4440 21",false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13953,"Zenith Defy El Primero 21 Chronograph 44mm  95.9002.9004 Titanium Mens Watch","Pre-owned  Zenith Defy El Primero 21 Chronograph 44mm  95.9002.9004 leather strap, titanium bezel, on skeleton face watch.",https://swissmadecorp.com/product-details/zenith-defy-el-primero-21-chronograph-95-9002-9004-skeleton-gozs-66632,https://swissmadecorp.com/images/zenith-defy-el-primero-21-chronograph-44mm-9590029004-titanium-mens-watch-elXHZkaxQf.jpg,"in stock","7004.00 USD",201,Rolex," 95.9002.9004",false,used,adult,Skeleton,female,Titanium,"US:NY:Overnight:79.00 USD",US:NY:8.875:n
13954,"Rolex Day-Date 41mm 218235 18K Rose Gold Mens Watch","Pre-owned  Rolex DayDate 41mm 218235 president strap, 18k rose gold bezel, on black roman face watch.",https://swissmadecorp.com/product-details/rolex-day-date-218235-black-roman-nzrzs-80388,https://swissmadecorp.com/images/rolex-day-date-41mm-218235-18k-rose-gold-mens-watch-7pIDq2jEZa.jpg,"in stock","46350.00 USD",201,Rolex,218235,false,used,adult,"Black Roman",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13955,"Cartier Roadster 37x33mm W62017V3 Stainless Steel Womens Watch","Pre-owned  Cartier Roadster 37x33mm W62017V3 stainless steel strap, stainless steel bezel, on pink face watch.",https://swissmadecorp.com/product-details/cartier-roadster-w62017v3-pink-klzs-18076,https://swissmadecorp.com/images/cartier-roadster-37x33mm-w62017v3-stainless-steel-womens-watch-c2XIvhqNpu.jpg,"in stock","3605.00 USD",201,Rolex,W62017V3,false,used,adult,Pink,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13956,"Cartier Tank Francaise 25mmx20mm W51027Q4 Stainless Steel Womens Watch","Pre-owned  Cartier Tank Francaise 25mmx20mm W51027Q4 18k rose gold/stainless steel strap, stainless steel bezel, on roman numeral mother face watch.",https://swissmadecorp.com/product-details/cartier-tank-francaise-w51027q4-roman-numeral-mother-inzs-30117,https://swissmadecorp.com/images/cart-tank-francaise-25mmx20mm-w51027q4-stainless-steel-womens-watch-8g1S9qZugb.jpg,"in stock","4635.00 USD",201,Rolex,W51027Q4,false,used,adult,"Roman Numeral Mother",female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13959,"Cartier Calibre 42mm W7100016 Stainless Steel Mens Watch","Pre-owned  Cartier Calibre 42mm W7100016 stainless steel strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/cartier-calibre-w7100016-black-ixzs-19351,https://swissmadecorp.com/images/cartier-calibre-42mm-w7100016-stainless-steel-mens-watch-JLjfJW5r2B.jpg,"in stock","4635.00 USD",201,Rolex,W7100016,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13964,"Rolex GMT-Master II 40mm 16710 Stainless Steel Mens Watch","Pre-owned  Rolex GMTMaster II 40mm 16710 oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-gmt-master-ii-16710-black-xzsz-82122,https://swissmadecorp.com/images/rolex-gmt-master-ii-40mm-16710-stainless-steel-mens-watch-FRRtxnolaP.jpg,"in stock","14420.00 USD",201,Rolex,16710,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13967,"Panerai Luminor Marina 44mm PAM00104 Stainless Steel Mens Watch","Pre-owned  Panerai Luminor Marina 44mm PAM00104 rubber strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/panerai-luminor-marina-pam00104-black-iezs-15900,https://swissmadecorp.com/images/panerai-luminor-marina-43mm-pam00104-stainless-steel-mens-watch-95550.jpg,"in stock","5665.00 USD",201,Rolex,PAM00104,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13968,"Jaeger-LeCoultre GOLD OVAL PENDANT-WATCH 35mm 9047 18K Yellow Gold Unisex Watch","Pre-owned  Jaeger-LeCoultre GOLD OVAL PENDANTWATCH 35mm 9047 18k yellow gold strap, 18k yellow gold bezel, on champagne guilloche dial face watch.",https://swissmadecorp.com/product-details/jaeger-lecoultre-gold-oval-pendant-watch-9047-champagne-guilloche-dial-ikzs-45185,https://swissmadecorp.com/images/jaeger-lecoultre-gold-oval-pendant-watch-35mm-9047-18k-yellow-gold-unisex-watch-KK0PXBmXPg.jpg,"in stock","5665.00 USD",201,Rolex,9047,false,used,adult,"CHAMPAGNE GUILLOCHE ",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13977,"Patek Philippe GOLDEN ELLIPSE 25.5mmx23mm 4833/12 18K Yellow Gold Womens Watch","Pre-owned  Patek Philippe GOLDEN ELLIPSE 25.5mmx23mm 4833/12 leather strap, 18k yellow gold bezel, on white mother of pear face watch.",https://swissmadecorp.com/product-details/patek-philippe-golden-ellipse-4833-12-white-mother-of-pearl-oezs-19289,https://swissmadecorp.com/images/patek-philippe-golden-ellipse-255lengthx23widthmm-483312-18k-yellow-gold-womens-watch-x78IKEvCAy.jpg,"in stock","12875.00 USD",201,Rolex,4833/12,false,used,adult,"White Mother of Pear",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13982,"Cartier Calibre 42mm W7100016 Stainless Steel Mens Watch","Pre-owned  Cartier Calibre 42mm W7100016 stainless steel strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/cartier-calibre-w7100016-black-nizs-91416,https://swissmadecorp.com/images/cartier-calibre-42mm-w7100016-stainless-steel-mens-watch-JLjfJW5r2B.jpg,"in stock","4944.00 USD",201,Rolex,W7100016,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13989,"Cartier Santos Dumont 30x38mm WH100251 18K White Gold Mens Watch","Pre-owned  Cartier Santos Dumont 30x38mm WH100251 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-santos-dumont-wh100251-white-lrzs-21707,https://swissmadecorp.com/images/cartier-santos-dumont-2858-62989.jpg,"in stock","12875.00 USD",201,Rolex,WH100251,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13998,"Corum  Ti-Bridge 43mm 05.0040 Titanium Mens Watch","Pre-owned  Corum  TiBridge 43mm 05.0040 leather strap, titanium bezel, on black face watch.",https://swissmadecorp.com/product-details/corum-ti-bridge-05-0040-black-gzsz-69502,https://swissmadecorp.com/images/corum-ti-bridge-43mm-050040-titanium-mens-watch-pFW5JxaQHM.jpg,"in stock","6180.00 USD",201,Rolex,05.0040,false,used,adult,Black,female,Titanium,"US:NY:Overnight:79.00 USD",US:NY:8.875:n
14000,"Van Cleef & Arpels Alhambra 30mm VCARF52800 18K Yellow Gold Womens Watch","Pre-owned  Van Cleef & Arpels Alhambra 30mm VCARF52800 satin strap, 18k yellow gold bezel, on mother of pearl  face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-alhambra-vcarf52800-mother-of-pearl-ozsz-59341,https://swissmadecorp.com/images/van-cleef-arpels-alhambra-30mm-vcarf52800-18k-yellow-gold-womens-watch-wFFTy9afnk.jpg,"in stock","10815.00 USD",201,Rolex,VCARF52800,false,used,adult,"Mother of Pearl ",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14014,"Cartier Ronde Louis 36mm W6800251 18K Rose Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 36mm W6800251 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-w6800251-ivory-nozs-50156,https://swissmadecorp.com/images/cartier-ronde-louis-36mm-w6800251-18k-rose-gold-unisex-watch-z06VUBh2lI.jpg,"in stock","6180.00 USD",201,Rolex,W6800251,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14023,"Rolex Datejust 31mm 278273 18K Yellow Gold/Stainless Steel Womens Watch","New / Unworn  Rolex Datejust 31mm 278273 jubilee strap, 18k yellow gold/stainless steel bezel, on  olive green floral motif diamond face watch.",https://swissmadecorp.com/product-details/rolex-datejust-278273-olive-green-floral-motif-diamond-knrzs-15346,https://swissmadecorp.com/images/rolex-datejust-31mm-278273-18k-yellow-goldstainless-steel-womens-watch-nl3ba0scOd.jpg,"in stock","17768.00 USD",201,Rolex,278273,false,new,adult," Olive Green Floral ",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14024,"Bovet  Fleurier 33mm D800.1 18K Yellow Gold Womens Watch","Pre-owned  Bovet  Fleurier 33mm D800.1 18k yellow gold strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/bovet-fleurier-d800-1-white-rgrz-62518,https://swissmadecorp.com/images/bovet-fleurier-33mm-d8001-18k-yellow-gold-womens-watch-2bXR6Do549.jpg,"in stock","14935.00 USD",201,Rolex,D800.1,false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14027,"Patek Philippe Travel Time 35mm 4934R 18K Rose Gold Womens Watch","Pre-owned  Patek Philippe Travel Time 35mm 4934R leather strap, 18k rose gold bezel, on brown texured dial w face watch.",https://swissmadecorp.com/product-details/patek-philippe-travel-time-4934r-brown-texured-dial-w-kozsz-95171,https://swissmadecorp.com/images/patek-philippe-travel-time-35mm-4934r-18k-rose-gold-womens-watch-6Mrre1A1gm.jpg,"in stock","23690.00 USD",201,Rolex,4934R,false,used,adult,"Brown Texured Dial w",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14039,"Cartier Ronde Louis 42mm WR007001 18K Rose Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 42mm WR007001 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-wr007001-silver-xnzs-76153,https://swissmadecorp.com/images/cartier-ronde-louis-wr007001-37252.jpg,"in stock","27295.00 USD",201,Rolex,WR007001,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14046,"Chopard Happy Sport 36mm 278582-6012 18K Rose Gold/Stainless Steel Womens Watch","Pre-owned  Chopard Happy Sport 36mm 278582-6012 leather strap, 18k rose gold/stainless steel bezel, on dark blue  face watch.",https://swissmadecorp.com/product-details/chopard-happy-sport-278582-6012-dark-blue-iazs-66526,https://swissmadecorp.com/images/chopard-happy-sport-36mm-278582-6012-18k-rose-goldstainless-steel-womens-watch-SnnZUPUu4C.jpg,"in stock","3914.00 USD",201,Rolex,278582-6012,false,used,adult,"Dark Blue ",female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14054,"Zenith El Primero 21 44mm El Primero 21 Titanium Mens Watch","Pre-owned  Zenith El Primero 21 44mm El Primero 21 titanium strap, titanium bezel, on skeleton  face watch.",https://swissmadecorp.com/product-details/zenith-el-primero-21-el-primero-21-skeleton-rizs-39367,https://swissmadecorp.com/images/zenith-el-primero-21-44mm-el-primero-21-titanium-mens-watch-KGEVnPmKIH.jpg,"in stock","9064.00 USD",201,Rolex,"El Primero 21",false,used,adult,"Skeleton ",female,Titanium,"US:NY:Overnight:79.00 USD",US:NY:8.875:n
14058,"Cartier Ronde Louis 42mm W6801004 18K Rose Gold Mens Watch","Pre-owned  Cartier Ronde Louis 42mm W6801004 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-w6801004-silver-rirz-31569,https://swissmadecorp.com/images/cartier-ronde-louis-42mm-w6801004-18k-rose-gold-mens-watch-84675.jpg,"in stock","9064.00 USD",201,Rolex,W6801004,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14059,"Cartier Santos Dumont 44.6x34.6mm WH100751 18K Rose Gold Unisex Watch","Pre-owned  Cartier Santos Dumont 44.6x34.6mm WH100751 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-santos-dumont-wh100751-ivory-xezs-65351,https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-2650-18k-rose-gold-unisex-watch-78262.jpg,"in stock","17510.00 USD",201,Rolex,WH100751,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14173,"Breitling Navitimer 42mm AB0210 Stainless Steel Mens Watch","Pre-owned  Breitling Navitimer 42mm AB0210 leather strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/breitling-navitimer-ab0210-black-klrz-66296,https://swissmadecorp.com/images/breitling-navitimer-42mm-ab0210-stainless-steel-mens-watch-psEi89DwkG.jpg,"in stock","4326.00 USD",201,Rolex,AB0210,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14070,"Rolex Datejust 36mm 126234 Stainless Steel Unisex Watch","New / Unworn  Rolex Datejust 36mm 126234 jubilee strap, stainless steel bezel, on blue index face watch.",https://swissmadecorp.com/product-details/rolex-datejust-126234-blue-index-xlrz-62847,https://swissmadecorp.com/images/rolex-datejust-36mm-126234-stainless-steel-unisex-watch-84813.jpg,"in stock","12875.00 USD",201,Rolex,126234,false,new,adult,"Blue Index",female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14073,"Rolex DateJust 36mm 16013 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex DateJust 36mm 16013 jubilee strap, 18k yellow gold/stainless steel bezel, on champagne face watch.",https://swissmadecorp.com/product-details/rolex-datejust-16013-champagne-gkzs-75236,https://swissmadecorp.com/images/rolex-datejust-36mm-16013-18k-yellow-goldstainless-steel-mens-watch-JJWyr2FGCI.jpg,"in stock","6180.00 USD",201,Rolex,16013,false,used,adult,Champagne,female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14078,"Cartier Santons 38.5mm 2656 Stainless Steel Mens Watch","Pre-owned  Cartier Santons 38.5mm 2656 stainless steel strap, stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-santons-2656-white-nizs-87847,https://swissmadecorp.com/images/cartier-santons-385mm-2656-stainless-steel-mens-watch-jlG6rHTmih.jpg,"in stock","5665.00 USD",201,Rolex,2656,false,used,adult,White,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14083,"Patek Philippe Calatrava 36mm 5119G-001 18K White Gold Mens Watch","Pre-owned  Patek Philippe Calatrava 36mm 5119G-001 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-5119g-001-white-kazsz-61719,https://swissmadecorp.com/images/patek-philippe-calatrava-5119g-001-37352.jpg,"in stock","15965.00 USD",201,Rolex,5119G-001,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14087,"Rolex Datejust II 41mm 126303 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex Datejust II 41mm 126303 oyster strap, 18k yellow gold/stainless steel bezel, on champagne diamond face watch.",https://swissmadecorp.com/product-details/rolex-datejust-ii-126303-champagne-diamond-kzszs-88144,https://swissmadecorp.com/images/rolex-datejust-ii-41mm-126303-18k-yellow-goldstainless-steel-mens-watch-XZUt7YlV4e.jpg,"in stock","13390.00 USD",201,Rolex,126303,false,used,adult,"Champagne Diamond",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14090,"Patek Philippe Gondolo Calendario 38mmx51mm 5135P-001 Platinum Mens Watch","Pre-owned  Patek Philippe Gondolo Calendario 38mmx51mm 5135P-001 leather strap, platinum bezel, on grey face watch.",https://swissmadecorp.com/product-details/patek-philippe-gondolo-calendario-5135p-001-grey-irnzs-14901,https://swissmadecorp.com/images/patek-philippe-gondolo-calendario-5135p-82707.jpeg,"in stock","39140.00 USD",201,Rolex,5135P-001,false,used,adult,Grey,female,Platinum,"US:NY:Overnight:79.00 USD",US:NY:8.875:n
14094,"Patek Philippe Calatrava 29mm 4864J-001 18K White Gold Unisex Watch","Pre-owned  Patek Philippe Calatrava 29mm 4864J-001 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/patek-philippe-calatrava-4864j-001-white-orzs-63429,https://swissmadecorp.com/images/patek-philippe-calatrava-29mm-4864j-001-18k-white-gold-unisex-watch-Lk3HVbXt1P.jpg,"in stock","14935.00 USD",201,Rolex,4864J-001,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14097,"Rolex Date 36mm 15200 Stainless Steel Mens Watch","Pre-owned  Rolex Date 36mm 15200 stainless steel strap, stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/rolex-date-15200-white-ngzs-12685,https://swissmadecorp.com/images/rolex-date-36mm-15200-stainless-steel-mens-watch-47350.jpg,"in stock","6180.00 USD",201,Rolex,15200,false,used,adult,White,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14098,"Cartier Santos Dumont 44.6x34.6mm WH100751 18K Rose Gold Unisex Watch","Pre-owned  Cartier Santos Dumont 44.6x34.6mm WH100751 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-santos-dumont-wh100751-ivory-xlrz-50619,https://swissmadecorp.com/images/cartier-santos-dumont-446x346mm-2650-18k-rose-gold-unisex-watch-78262.jpg,"in stock","18540.00 USD",201,Rolex,WH100751,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14099,"Cartier Clé de Cartier 31mm WJCL0046 18K Rose Gold Womens Watch","Pre-owned  Cartier Clé de Cartier 31mm WJCL0046 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-clé-de-cartier-wjcl0046-silver-kazsz-28260,https://swissmadecorp.com/images/cartier-cle-de-cartier-31mm-wjcl0046-18k-rose-gold-womens-watch-LS8ma4llyC.jpg,"in stock","15965.00 USD",201,Rolex,WJCL0046,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14101,"Jaeger-LeCoultre Reverso 30mm 273.2.04 18K Yellow Gold Mens Watch","Pre-owned  Jaeger-LeCoultre Reverso 30mm 273.2.04 leather strap, 18k yellow gold bezel, on white face watch.",https://swissmadecorp.com/product-details/jaeger-lecoultre-reverso-273-2-04-white-lkzs-83066,https://swissmadecorp.com/images/jaeger-lecoultre-reverso-30mm-273204-18k-yellow-gold-mens-watch-T0E8ZsLZUd.jpg,"in stock","10815.00 USD",201,Rolex,273.2.04,false,used,adult,White,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
14104,"Cartier Tank Americane 26x44mm W2609156 18K Rose Gold Mens Watch","Pre-owned  Cartier Tank Americane 26x44mm W2609156 leather strap, 18k rose gold bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-tank-americane-w2609156-white-glzs-77115,https://swissmadecorp.com/images/cartier-tank-americane-26x44mm-w2609156-18k-rose-gold-mens-watch-LsKdDrP2ph.jpg,"in stock","8446.00 USD",201,Rolex,W2609156,false,used,adult,White,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
